name,docking score,label,split
ZINC22505830_1968,-6.364,0,train
ZINC36737378_3577,-4.295,0,train
ZINC28308880_4538,-4.93,0,train
ZINC15346749_2252,-3.517,0,train
ZINC60334522_4355,-6.029,0,train
ZINC43746352_1198,-3.192,0,train
ZINC63571867_1152,-5.23,0,train
ZINC08822591_463,-4.207,0,train
ZINC09064673_1980,-5.619,0,train
ZINC12465906_906,-6.26,0,train
ZINC08896813_5279,-4.234,0,train
ZINC35987364_4038,-1.75,0,train
ZINC13206056_1988,-5.457,0,train
ZINC63581925_5723,-4.982,0,train
ZINC38556197_2508,-5.154,0,train
ZINC03277147_5478,-6.756,0,train
ZINC09104403_2798,-6.07,0,train
ZINC39666173_895,-3.286,0,train
ZINC36053552_5961,-5.268,0,train
ZINC33297924_838,-4.543,0,train
ZINC32527474_3425,-5.338,0,train
CHEMBL256480_16,-10.711,1,train
ZINC41006307_4503,-4.396,0,train
ZINC35636093_1439,-6.351,0,train
ZINC22925285_1181,-5.786,0,train
ZINC27637487_2054,-3.095,0,train
ZINC21096623_830,-4.69,0,train
ZINC00670445_2232,-4.616,0,train
ZINC00092501_1722,-4.847,0,train
ZINC20435660_947,-4.797,0,train
ZINC20418921_5741,-5.619,0,train
ZINC25339827_436,-4.106,0,train
ZINC35729422_4949,-4.488,0,train
ZINC67317125_1463,-6.054,0,train
ZINC20885412_5988,-4.576,0,train
ZINC10316680_2699,-6.148,0,train
ZINC37306742_1892,-6.602,0,train
ZINC37352982_3770,-6.845,0,train
ZINC36026962_596,-5.739,0,train
ZINC02363662_2782,-7.037,0,train
ZINC65074807_3703,-3.936,0,train
ZINC36161521_4889,-5.798,0,train
ZINC23483298_4831,-6.871,0,train
ZINC63376103_5472,-3.936,0,train
ZINC13247930_5628,-2.891,0,train
ZINC51171108_1801,-5.91,0,train
ZINC44173492_6122,-4.625,0,train
ZINC66790219_4609,-6.181,0,train
ZINC58847739_6127,-4.858,0,train
ZINC35426062_1476,-5.534,0,train
ZINC39637524_1277,-3.347,0,train
ZINC36066228_1042,-4.907,0,train
ZINC32126266_4942,-5.619,0,train
ZINC09925540_6090,-5.255,0,train
ZINC62535612_6179,-5.957,0,train
ZINC14857020_71,-6.426,0,train
ZINC57898302_2571,-6.241,0,train
ZINC32535255_5591,-6.276,0,train
ZINC66086182_3041,-3.827,0,train
ZINC41949126_1590,-5.57,0,train
ZINC12537880_4223,-2.651,0,train
ZINC28396934_5338,-4.365,0,train
ZINC53546460_4595,-5.318,0,train
ZINC12503297_3001,-5.993,0,train
ZINC04480585_5223,-2.575,0,train
ZINC22122249_1710,-5.917,0,train
ZINC00675051_3627,-5.005,0,train
ZINC35729677_4136,-4.022,0,train
ZINC39676552_342,-4.18,0,train
ZINC12378763_4386,-4.759,0,train
CHEMBL486828_87,-11.696,1,train
ZINC20702089_5148,-2.912,0,train
ZINC28791841_3383,-4.156,0,train
ZINC12569607_2475,-5.255,0,train
ZINC27825402_1829,-6.303,0,train
ZINC59121210_3492,-3.008,0,train
ZINC67426712_254,-5.571,0,train
ZINC43218948_2827,-2.708,0,train
ZINC36290464_3769,-6.776,0,train
ZINC08741095_4656,-5.908,0,train
ZINC67481832_255,-4.426,0,train
ZINC16572263_3415,-5.483,0,train
ZINC53735984_4807,-5.522,0,train
ZINC66192404_4562,-5.35,0,train
ZINC04395344_863,-5.937,0,train
ZINC39584689_2730,-4.604,0,train
ZINC12589556_3111,-3.151,0,train
ZINC39642036_5108,-7.394,0,train
ZINC39629787_1274,-2.863,0,train
ZINC01631529_1073,-4.995,0,train
ZINC13187553_5783,-3.784,0,train
ZINC35324910_1378,-5.878,0,train
ZINC38915385_5115,-5.592,0,train
ZINC08444533_3633,-5.431,0,train
ZINC36063103_5808,-5.089,0,train
ZINC20101741_3008,-3.726,0,train
ZINC13511775_5137,-5.757,0,train
ZINC64930547_2791,-5.109,0,train
ZINC02595210_2280,-1.929,0,train
ZINC59489320_5112,-5.681,0,train
ZINC42272457_1592,-3.321,0,train
ZINC67470880_4613,-5.518,0,train
ZINC14169247_2040,-5.283,0,train
ZINC43757664_4048,-0.505,0,train
ZINC35674641_841,-4.7,0,train
ZINC35446779_5874,-4.098,0,train
ZINC02955282_2693,-5.324,0,train
ZINC29700715_5897,-5.773,0,train
ZINC42027150_1844,-6.523,0,train
ZINC02050335_912,-4.682,0,train
ZINC39657758_335,-4.113,0,train
ZINC03631462_943,-3.529,0,train
ZINC00718464_458,-4.074,0,train
ZINC35465703_3323,-4.224,0,train
ZINC10538538_5133,-4.651,0,train
ZINC02203885_2488,-7.272,0,train
CHEMBL362862_124,-7.614,1,train
ZINC38547528_5099,-2.667,0,train
ZINC12476928_3110,-4.44,0,train
ZINC21185580_2256,-4.208,0,train
ZINC39655894_5539,-2.775,0,train
ZINC39894592_5214,-5.446,0,train
ZINC38799178_4994,-5.017,0,train
CHEMBL377839_102,-9.629,1,train
ZINC67000228_1410,-2.68,0,train
ZINC20352483_3449,-5.397,0,train
ZINC64930616_2283,-5.664,0,train
ZINC51125003_1862,-4.877,0,train
ZINC13977395_3712,-5.738,0,train
ZINC05275965_1773,-6.097,0,train
ZINC57316321_3188,-4.812,0,train
ZINC39684223_4999,-6.683,0,train
ZINC39947287_2163,-5.105,0,train
ZINC19499176_4754,-6.528,0,train
ZINC20418300_4534,-4.746,0,train
ZINC64426946_2177,-6.37,0,train
ZINC40826839_5462,-5.235,0,train
ZINC34863248_4237,-3.818,0,train
ZINC61079993_1911,-4.992,0,train
ZINC20504555_680,-2.514,0,train
ZINC39602539_2202,-5.01,0,train
ZINC38847429_1095,-5.55,0,train
ZINC16608357_3003,-4.725,0,train
ZINC39677690_3081,-6.347,0,train
ZINC13266507_5939,-5.365,0,train
ZINC36351527_1137,-4.042,0,train
ZINC64338127_201,-5.049,0,train
ZINC38742622_32,-6.647,0,train
ZINC39676895_3688,-5.191,0,train
ZINC15070972_158,-6.287,0,train
ZINC40312465_3029,-6.722,0,train
ZINC39677000_590,-4.566,0,train
ZINC57531382_2570,-5.611,0,train
ZINC16751460_5192,-5.93,0,train
ZINC00751145_5584,-4.074,0,train
ZINC36630733_443,-6.37,0,train
ZINC59777295_5519,-6.357,0,train
ZINC09632962_820,-6.98,0,train
ZINC39964317_5059,-3.802,0,train
ZINC59170417_5720,-4.54,0,train
ZINC40368181_5558,-4.658,0,train
ZINC09245847_612,-5.258,0,train
ZINC14980411_3462,-5.397,0,train
ZINC02229598_1266,-5.37,0,train
ZINC39883543_4146,-5.76,0,train
ZINC12561845_4661,-5.119,0,train
ZINC01124226_3515,-4.325,0,train
ZINC39549111_2559,-6.16,0,train
ZINC15080955_2491,-3.988,0,train
ZINC39675449_4083,-5.07,0,train
ZINC09237785_664,-6.574,0,train
ZINC20528278_429,-5.606,0,train
ZINC38615384_4395,-7.026,0,train
ZINC39687193_649,-5.725,0,train
ZINC20218672_6170,-6.98,0,train
ZINC39637720_3064,-5.137,0,train
ZINC64182193_239,-5.703,0,train
ZINC39671054_1324,-5.051,0,train
ZINC33631716_2914,-5.287,0,train
ZINC38620632_4041,-6.191,0,train
ZINC28676923_2911,-4.639,0,train
ZINC04199842_5623,-4.83,0,train
ZINC39667111_4081,-4.93,0,train
ZINC15959627_5036,-5.086,0,train
ZINC44714171_6197,-3.978,0,train
ZINC67061339_2583,-5.409,0,train
ZINC39665744_3068,-3.196,0,train
ZINC09319148_3916,-5.019,0,train
ZINC62918982_1666,-5.465,0,train
ZINC21226020_3931,-4.646,0,train
ZINC12993062_766,-5.942,0,train
ZINC34681179_271,-6.943,0,train
ZINC66107053_2893,-5.498,0,train
ZINC20701392_4487,-4.951,0,train
ZINC39846398_3278,-4.458,0,train
ZINC40946590_2562,-5.58,0,train
ZINC33422401_2367,-4.421,0,train
ZINC12657694_64,0.1,0,train
ZINC02310865_557,-6.246,0,train
ZINC62061085_1343,-5.021,0,train
ZINC39684600_789,-3.918,0,train
ZINC58836599_453,-4.72,0,train
ZINC39677104_3691,-4.978,0,train
ZINC59020902_3037,-5.111,0,train
ZINC23328350_3728,-5.538,0,train
ZINC03373252_4007,-3.867,0,train
ZINC00663242_3912,-5.248,0,train
ZINC38748420_2510,-5.282,0,train
ZINC03273524_5029,-6.092,0,train
ZINC04079164_3477,-3.038,0,train
ZINC38574741_5249,-5.545,0,train
ZINC02727077_4527,-5.451,0,train
ZINC36006700_5694,-5.404,0,train
ZINC38984178_3481,-4.114,0,train
ZINC63058670_4763,-5.274,0,train
ZINC32697618_2874,-5.525,0,train
ZINC41006611_3545,-4.077,0,train
ZINC46581460_3950,-5.621,0,train
ZINC64428262_1312,-6.834,0,train
ZINC48837297_4739,-6.019,0,train
ZINC36025896_2822,-6.964,0,train
ZINC65021432_3346,-4.3,0,train
ZINC03669589_4157,-4.705,0,train
ZINC33658260_3429,-5.939,0,train
ZINC33960366_3775,-2.455,0,train
ZINC09530117_4318,-5.2,0,train
ZINC39665121_637,-6.509,0,train
ZINC35456497_5953,-5.812,0,train
ZINC45071634_4738,-5.609,0,train
ZINC20010093_2044,-4.871,0,train
ZINC40149602_138,-5.046,0,train
ZINC12659004_4224,-3.643,0,train
ZINC38700682_2477,-3.363,0,train
ZINC02319341_6100,-5.29,0,train
ZINC08907264_2338,-4.539,0,train
ZINC41068354_1682,-4.601,0,train
CHEMBL453347_54,-11.11,1,train
ZINC39843665_5914,-6.58,0,train
ZINC28227859_5368,-3.798,0,train
ZINC35780122_1083,-5.242,0,train
ZINC16695580_1172,-5.895,0,train
ZINC39690759_1247,-3.177,0,train
ZINC06613772_2542,-3.728,0,train
ZINC12657090_1881,-2.981,0,train
ZINC02339597_2632,-6.717,0,train
ZINC12329554_2139,-5.912,0,train
ZINC14066034_2484,-6.088,0,train
CHEMBL452829_80,-11.501,1,train
ZINC33633865_939,-5.821,0,train
ZINC13348958_5941,-6.431,0,train
ZINC12309225_3290,-6.324,0,train
ZINC51330058_3842,-3.698,0,train
ZINC32127688_2766,-6.397,0,train
ZINC39694883_1248,-5.472,0,train
ZINC08926601_6086,-2.523,0,train
CHEMBL472687_119,-11.063,1,train
ZINC63067335_1920,-5.23,0,train
ZINC22195979_1179,-5.885,0,train
ZINC42642605_6196,-4.921,0,train
ZINC09789063_59,-6.11,0,train
ZINC06575758_2554,-5.424,0,train
ZINC16448595_2863,-4.043,0,train
ZINC00694529_3940,-6.259,0,train
ZINC01408540_5285,-5.1,0,train
ZINC25143390_4883,-3.4,0,train
ZINC40062332_3279,-5.307,0,train
CHEMBL510668_115,-11.127,1,train
ZINC04212612_3403,-6.169,0,train
ZINC09406857_671,-5.475,0,train
ZINC50323145_1701,-5.015,0,train
ZINC19979766_1883,-4.123,0,train
ZINC20119452_2356,-4.218,0,train
ZINC21032163_4774,-3.643,0,train
ZINC34750191_362,-5.494,0,train
ZINC39636003_634,-5.79,0,train
ZINC36557273_6002,-1.261,0,train
ZINC33121115_163,-4.131,0,train
ZINC40217518_1583,-5.997,0,train
ZINC33432030_4864,-6.066,0,train
ZINC27771844_2260,-5.965,0,train
ZINC65594073_4308,-5.28,0,train
ZINC19403735_1731,-5.538,0,train
ZINC31170046_3571,-6.73,0,train
ZINC32957704_3126,-3.345,0,train
ZINC36019590_4241,-3.961,0,train
ZINC33037212_3271,-6.486,0,train
ZINC00673420_2795,-4.342,0,train
ZINC12206295_564,-4.397,0,train
ZINC32961942_5795,-0.041,0,train
CHEMBL272946_21,-11.326,1,train
ZINC13499858_3215,-5.852,0,train
ZINC59210842_4508,-4.959,0,train
ZINC60369341_4912,-5.805,0,train
ZINC20106298_935,-4.913,0,train
ZINC13206060_520,-7.095,0,train
CHEMBL475325_75,-10.528,1,train
ZINC15268650_2711,-5.559,0,train
ZINC53106302_1606,-4.756,0,train
ZINC46613779_4586,-4.833,0,train
ZINC23446803_5681,-6.402,0,train
ZINC09391449_5429,-5.253,0,train
ZINC08918719_3454,-6.097,0,train
ZINC38965547_1158,-4.625,0,train
ZINC26608274_3224,-3.607,0,train
ZINC42782260_4687,-5.6,0,train
ZINC48888664_6166,-4.337,0,train
ZINC13739591_933,-5.582,0,train
ZINC36029066_598,-3.036,0,train
ZINC64735021_149,-5.604,0,train
ZINC31310163_5242,-3.713,0,train
ZINC02261981_2781,-4.898,0,train
ZINC11881817_1067,-5.549,0,train
ZINC20940882_574,-5.022,0,train
ZINC03360619_2652,-5.11,0,train
ZINC39666228_1286,-4.889,0,train
ZINC09311000_4357,-6.164,0,train
ZINC00623033_3638,-5.142,0,train
ZINC39673384_389,-3.27,0,train
ZINC36218090_3986,-4.908,0,train
ZINC18597318_4430,-5.855,0,train
ZINC39666152_4899,-1.665,0,train
ZINC08299339_712,-5.457,0,train
ZINC14468865_4375,-5.545,0,train
ZINC33009227_3427,-5.596,0,train
ZINC49122879_1601,-5.253,0,train
ZINC12347872_3563,-4.666,0,train
ZINC49429160_3337,-4.517,0,train
ZINC39835139_991,-3.715,0,train
ZINC09012063_3009,-6.586,0,train
ZINC16443065_262,-5.899,0,train
ZINC20841848_4574,-5.166,0,train
ZINC12494332_4476,-5.134,0,train
ZINC08835235_4472,-5.368,0,train
ZINC33025069_3172,-7.332,0,train
ZINC16098442_17,-4.792,0,train
ZINC39665089_1282,-5.54,0,train
ZINC01427192_1028,-5.811,0,train
ZINC13261136_3302,-3.463,0,train
ZINC29394708_5089,-6.102,0,train
ZINC63221858_4866,-2.983,0,train
ZINC13985481_3117,-5.09,0,train
ZINC36024453_4862,-3.127,0,train
ZINC59818992_504,-6.084,0,train
ZINC34923880_5902,-3.876,0,train
ZINC03012217_3399,-6.255,0,train
ZINC39657178_3681,-4.616,0,train
ZINC41684295_1684,-4.59,0,train
ZINC40820321_4796,-4.596,0,train
ZINC61079799_3903,-5.373,0,train
ZINC09236853_2032,-5.878,0,train
ZINC39977209_1150,-4.592,0,train
CHEMBL508294_95,-11.597,1,train
ZINC23767207_2552,-6.836,0,train
ZINC06394712_1469,-5.932,0,train
ZINC63062011_4712,-5.165,0,train
ZINC40127576_5815,-3.765,0,train
ZINC44854146_6060,-5.046,0,train
ZINC30574858_4539,-5.994,0,train
ZINC49066665_5263,-6.596,0,train
ZINC08934571_2287,-4.766,0,train
ZINC13022521_5777,-4.951,0,train
ZINC35778138_5691,-4.874,0,train
ZINC39836487_4246,-4.616,0,train
ZINC54382984_4596,-3.605,0,train
ZINC16044748_2095,-2.965,0,train
ZINC10585519_2655,-7.388,0,train
ZINC65074676_152,-3.786,0,train
ZINC59438618_3649,-5.46,0,train
ZINC40325717_953,-5.814,0,train
ZINC02717791_4662,-5.606,0,train
ZINC39668086_5912,-5.158,0,train
ZINC22076331_5238,-5.863,0,train
ZINC22828457_4004,-2.31,0,train
ZINC14461383_4553,-4.662,0,train
ZINC08437641_3995,-5.037,0,train
ZINC66720122_1455,-5.631,0,train
ZINC64117481_3699,-5.446,0,train
ZINC18210519_1054,-3.774,0,train
ZINC39696196_792,-5.807,0,train
ZINC61886227_4760,-5.292,0,train
CHEMBL271071_38,-11.236,1,train
ZINC16094811_2096,-4.705,0,train
ZINC05342625_2645,-3.073,0,train
ZINC63573012_1156,-5.335,0,train
ZINC43460889_3781,-5.573,0,train
ZINC58131059_6207,-4.795,0,train
ZINC63010006_3856,-6.897,0,train
ZINC38051342_1897,-6.089,0,train
ZINC18222551_2432,-4.721,0,train
ZINC36612846_5661,-6.283,0,train
ZINC34762186_5095,-5.888,0,train
ZINC09512139_5324,-5.834,0,train
ZINC58686634_4302,-5.73,0,train
ZINC14461017_4426,-4.94,0,train
CHEMBL487757_8,-11.915,1,train
ZINC16179209_675,-4.075,0,train
ZINC00748634_2371,-4.555,0,train
ZINC00959844_5834,-5.431,0,train
ZINC39680063_3328,-4.994,0,train
CHEMBL483800_84,-10.076,1,train
ZINC05976283_4291,-5.253,0,train
ZINC39852041_4647,-1.544,0,train
ZINC33306444_692,-6.303,0,train
ZINC27268788_5156,-4.689,0,train
ZINC39884037_4045,-3.528,0,train
ZINC35403689_4134,-5.034,0,train
ZINC56069976_4598,-4.585,0,train
ZINC63941201_2226,-6.439,0,train
ZINC16588674_2907,-5.875,0,train
CHEMBL255427_136,-11.117,1,train
ZINC09292711_3443,-4.886,0,train
ZINC12384474_1638,-3.968,0,train
ZINC63384224_295,-5.923,0,train
ZINC64002344_298,-4.739,0,train
CHEMBL507613_78,-9.703,1,train
ZINC64774488_2026,-6.019,0,train
ZINC39030345_3801,-5.242,0,train
ZINC40112198_3333,-4.464,0,train
ZINC20168670_2868,-5.921,0,train
ZINC39656983_3675,-5.84,0,train
ZINC39511810_1739,-6.35,0,train
ZINC08442119_2437,-4.788,0,train
ZINC36760997_1479,-3.023,0,train
ZINC03023312_5174,-5.414,0,train
ZINC66856545_1457,-6.53,0,train
ZINC09264916_5736,-1.648,0,train
ZINC41549380_37,-5.177,0,train
ZINC41307973_5861,-5.058,0,train
ZINC60334523_4356,-6.826,0,train
ZINC38556316_2476,-6.545,0,train
ZINC59310282_4509,-7.556,0,train
ZINC33264252_5852,-6.515,0,train
ZINC39676573_5549,-5.287,0,train
ZINC63293935_1204,-5.414,0,train
ZINC39934001_902,-5.097,0,train
ZINC08823395_2946,-5.538,0,train
ZINC59890765_5113,-3.509,0,train
ZINC36214722_954,-4.623,0,train
ZINC09598267_6111,-4.962,0,train
ZINC03012268_2430,-5.069,0,train
ZINC57523957_851,-4.666,0,train
ZINC08685155_1044,-4.956,0,train
ZINC24033758_2783,-5.676,0,train
ZINC51730211_4751,-6.875,0,train
ZINC08754498_918,-2.252,0,train
ZINC39733515_4646,-4.212,0,train
ZINC13865323_4952,-4.404,0,train
ZINC22681508_726,-6.003,0,train
ZINC39361905_3137,-6.452,0,train
ZINC38547532_5100,-3.364,0,train
ZINC38596782_3054,-5.151,0,train
ZINC33630251_3180,-2.951,0,train
ZINC12794406_1119,-6.422,0,train
ZINC16612542_4485,-5.191,0,train
ZINC59564713_2939,-5.233,0,train
ZINC62824278_3795,-5.639,0,train
ZINC59812819_4352,-5.524,0,train
ZINC35703712_4633,-4.033,0,train
ZINC08951250_2899,-5.387,0,train
ZINC38649799_6003,-5.829,0,train
ZINC22668050_2467,-7.037,0,train
ZINC44855391_5258,-3.803,0,train
CHEMBL270866_28,-10.46,1,train
CHEMBL515352_9,-9.221,1,train
ZINC39669128_386,-5.359,0,train
ZINC33960228_83,-5.747,0,train
ZINC26884590_4385,-5.304,0,train
ZINC35751029_5160,-5.489,0,train
ZINC20437310_3446,-7.393,0,train
ZINC00627372_2588,-6.061,0,train
ZINC20600075_1351,-6.416,0,train
ZINC48837294_1853,-6.504,0,train
ZINC35023254_2555,-5.005,0,train
ZINC40323012_1197,-4.992,0,train
ZINC66412249_1505,-3.177,0,train
ZINC39326670_3884,-5.84,0,train
ZINC00076371_1802,-7.518,0,train
ZINC36214354_3018,-3.517,0,train
CHEMBL513079_91,-13.047,1,train
ZINC21463952_432,-4.045,0,train
ZINC23554891_5086,-3.805,0,train
ZINC59045153_4456,-5.405,0,train
ZINC39886749_2639,-6.24,0,train
ZINC13686131_4019,-5.505,0,train
ZINC13261371_1934,-5.538,0,train
ZINC01422403_5504,-5.786,0,train
ZINC12419939_3373,-4.94,0,train
ZINC04236425_3351,-5.553,0,train
ZINC38687934_2417,-5.352,0,train
ZINC16572283_4480,-4.976,0,train
ZINC17357306_2755,-3.672,0,train
ZINC58821561_452,-5.639,0,train
ZINC13569315_2628,-5.795,0,train
ZINC31818108_1969,-4.6,0,train
ZINC40427371_5417,-5.657,0,train
ZINC39352274_2729,-5.161,0,train
ZINC38932076_5859,-5.494,0,train
ZINC09325319_3107,-7.189,0,train
ZINC57888136_2527,-7.097,0,train
CHEMBL258067_43,-11.914,1,train
ZINC14470017_722,-5.891,0,train
ZINC35729065_4499,-5.26,0,train
ZINC39609545_3061,-5.954,0,train
ZINC13029503_5384,-6.022,0,train
ZINC39980223_4094,-6.046,0,train
ZINC39690270_399,-5.518,0,train
ZINC02207905_3406,-6.846,0,train
ZINC44006032_3948,-5.443,0,train
ZINC16643927_2253,-5.204,0,train
ZINC03664910_4121,-3.111,0,train
ZINC44866120_1852,-5.888,0,train
ZINC39836511_1048,-5.389,0,train
ZINC48930899_3590,-5.206,0,train
ZINC14740943_112,-6.319,0,train
ZINC09781233_5062,-4.881,0,train
ZINC36218732_5404,-5.83,0,train
ZINC01055753_1950,-3.077,0,train
ZINC00218408_4666,-6.846,0,train
CHEMBL488899_13,-11.615,1,train
ZINC22487203_2759,-6.131,0,train
ZINC33009807_3428,-5.573,0,train
ZINC35702187_5904,-4.404,0,train
ZINC39633445_779,-5.807,0,train
ZINC59081001_5719,-3.948,0,train
ZINC38597985_887,-6.303,0,train
ZINC16609134_6103,-5.058,0,train
ZINC39672238_3073,-4.895,0,train
ZINC08846199_2489,-7.084,0,train
ZINC21399563_4939,-4.713,0,train
ZINC59474834_5318,-6.136,0,train
ZINC34899120_4389,-6.531,0,train
ZINC00739418_4388,-6.497,0,train
ZINC36213802_2726,-4.628,0,train
ZINC47498103_1327,-4.361,0,train
ZINC00293613_1826,-7.87,0,train
ZINC32072164_47,-6.131,0,train
ZINC34388371_5303,-5.477,0,train
ZINC22508424_5946,-5.435,0,train
ZINC22968282_481,-5.617,0,train
ZINC00719918_5440,-5.859,0,train
ZINC38547534_5101,-2.706,0,train
ZINC09324312_3706,-5.575,0,train
ZINC33113448_4187,-5.156,0,train
ZINC38849815_4042,-5.332,0,train
ZINC33779614_5594,-5.562,0,train
ZINC13084773_2751,-6.125,0,train
ZINC17958529_3721,-5.1,0,train
ZINC10354491_3367,-3.724,0,train
ZINC21157939_2127,-7.383,0,train
ZINC59590114_2535,-3.246,0,train
ZINC08854971_4505,-5.286,0,train
ZINC64790090_611,-4.068,0,train
ZINC20795794_3380,-5.17,0,train
CHEMBL514192_73,-11.112,1,train
ZINC04623712_3808,-4.766,0,train
ZINC20463712_2141,-5.02,0,train
ZINC63375980_1206,-4.789,0,train
ZINC43552709_2532,-5.477,0,train
ZINC06546860_3098,-2.113,0,train
ZINC49201679_3838,-6.542,0,train
ZINC09013063_3101,-5.275,0,train
ZINC20347498_3725,-5.034,0,train
ZINC44577211_795,-4.894,0,train
ZINC40313382_1898,-5.846,0,train
ZINC20693524_4276,-3.425,0,train
ZINC06296790_4623,-5.717,0,train
ZINC32961641_5975,-5.037,0,train
ZINC14544791_3412,-5.566,0,train
ZINC13391236_1939,-4.65,0,train
ZINC39638850_1278,-2.683,0,train
ZINC59017594_3752,-4.805,0,train
ZINC39653015_5538,-5.024,0,train
ZINC04052991_4673,-6.731,0,train
ZINC21710601_2466,-4.125,0,train
ZINC41645280_6193,-4.265,0,train
ZINC15973415_3311,-3.128,0,train
ZINC27107188_2718,-5.598,0,train
ZINC39287402_2675,-5.378,0,train
ZINC08856240_2886,-5.122,0,train
ZINC09357947_972,-5.008,0,train
ZINC45599405_3998,-5.875,0,train
ZINC08887694_2897,-3.792,0,train
ZINC14162302_4227,-1.955,0,train
ZINC65083487_3400,-4.168,0,train
ZINC08451187_917,-5.436,0,train
ZINC13389883_5943,-4.26,0,train
ZINC08883081_4158,-2.303,0,train
ZINC44714599_405,-6.485,0,train
ZINC02936370_561,-5.298,0,train
ZINC34107785_29,-6.386,0,train
ZINC16611032_4484,-6.067,0,train
ZINC36235453_2882,-5.091,0,train
ZINC24890149_4334,-5.688,0,train
ZINC39657124_3677,-3.806,0,train
ZINC28955946_5339,-5.485,0,train
ZINC22642851_1550,-6.776,0,train
ZINC00524899_3592,-4.057,0,train
ZINC40520845_1640,-5.83,0,train
ZINC00793190_2075,-4.908,0,train
ZINC37579719_1579,-5.04,0,train
ZINC22405240_4381,-5.729,0,train
ZINC04259838_812,-3.279,0,train
ZINC25152205_5337,-4.719,0,train
ZINC29388898_318,-5.272,0,train
ZINC00070915_6132,-5.976,0,train
ZINC45470684_5262,-5.187,0,train
ZINC13129018_3116,-4.739,0,train
ZINC25258314_2469,-4.533,0,train
ZINC67426703_1362,-6.171,0,train
ZINC04081366_1876,-4.681,0,train
ZINC38621035_3991,-4.735,0,train
ZINC20746115_169,-5.6,0,train
ZINC09381924_2394,-7.023,0,train
ZINC34716129_4627,-4.888,0,train
ZINC38663959_4605,-5.72,0,train
ZINC35729464_5398,-4.052,0,train
ZINC64794457_860,-5.564,0,train
ZINC05511062_6134,-4.797,0,train
ZINC49541798_4743,-6.287,0,train
ZINC20532302_1126,-5.902,0,train
ZINC10440979_5027,-6.469,0,train
ZINC35992899_881,-4.789,0,train
ZINC00695909_4112,-5.191,0,train
ZINC39606947_88,-6.051,0,train
ZINC20150101_1779,-5.07,0,train
ZINC39885771_4046,-5.088,0,train
ZINC43743318_1106,1.394,0,train
CHEMBL209907_88,-9.231,1,train
ZINC12428860_5431,-3.791,0,train
ZINC40604129_1642,-5.282,0,train
ZINC08695948_3149,-3.617,0,train
ZINC09869616_2697,-5.954,0,train
ZINC39940316_3440,-3.804,0,train
CHEMBL483786_57,-11.905,1,train
ZINC27531048_2052,-4.845,0,train
ZINC13002436_4672,-4.624,0,train
ZINC09105157_3105,-4.175,0,train
ZINC03007134_5423,-5.004,0,train
ZINC02677911_1043,-5.672,0,train
ZINC39657144_3679,-5.114,0,train
ZINC36290584_6145,-6.352,0,train
ZINC34857286_4068,-4.585,0,train
ZINC05736328_2660,-5.417,0,train
ZINC13137999_4322,-5.744,0,train
ZINC08733677_2883,-4.429,0,train
ZINC12198175_1118,-3.272,0,train
ZINC35755521_1038,-3.86,0,train
ZINC44551576_4689,-6.836,0,train
ZINC22989472_4151,-3.259,0,train
ZINC59170529_5004,-1.765,0,train
ZINC48832367_4691,-6.404,0,train
ZINC02452980_4025,-5.882,0,train
ZINC17410574_1493,-4.324,0,train
ZINC63480056_5569,-5.609,0,train
ZINC33009313_2366,-5.139,0,train
ZINC13402519_1943,-5.614,0,train
ZINC58849328_4002,-3.968,0,train
ZINC33063261_2722,-6.817,0,train
ZINC04184987_1723,-6.403,0,train
ZINC63384343_3089,-4.27,0,train
ZINC13243852_5936,-5.619,0,train
ZINC01781247_5675,-3.811,0,train
ZINC35778135_5690,-5.052,0,train
ZINC43525590_4907,-3.731,0,train
ZINC19961918_1220,-6.089,0,train
ZINC35303103_4944,-6.265,0,train
ZINC00729089_313,-5.767,0,train
ZINC04453376_1812,-6.172,0,train
ZINC39531944_4076,-5.586,0,train
ZINC39608845_1240,-4.43,0,train
ZINC09791384_2517,-5.715,0,train
ZINC35697282_4629,-3.575,0,train
ZINC39640366_2927,-4.482,0,train
ZINC39684688_2211,-3.443,0,train
ZINC65920996_4713,-4.853,0,train
ZINC13917351_4226,-5.328,0,train
ZINC35709614_5905,-3.674,0,train
ZINC65481675_1397,-5.777,0,train
ZINC39679239_1960,-2.746,0,train
ZINC32527496_4280,-5.899,0,train
CHEMBL483611_56,-12.232,1,train
ZINC05020069_3863,-3.548,0,train
ZINC38653685_775,-5.873,0,train
ZINC40372503_1586,-3.979,0,train
ZINC01877748_2983,-4.048,0,train
ZINC20701260_3568,-4.911,0,train
ZINC21710596_2465,-5.1,0,train
ZINC28308813_5993,-4.827,0,train
ZINC64208421_661,-2.063,0,train
ZINC10453146_4319,-5.949,0,train
ZINC37558167_4724,-6.806,0,train
ZINC39639422_4998,-5.314,0,train
ZINC13266873_5887,-5.797,0,train
ZINC40930891_4854,-4.674,0,train
ZINC64055351_299,-6.022,0,train
ZINC63480288_4099,-4.0,0,train
ZINC59344917_853,-2.341,0,train
ZINC08618075_4364,-3.812,0,train
ZINC20728439_204,-5.22,0,train
ZINC66175197_249,-5.368,0,train
ZINC15443548_1726,-6.161,0,train
ZINC15946648_160,-5.582,0,train
ZINC66187597_250,-6.341,0,train
ZINC14160370_3713,-3.893,0,train
